Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Armenia,ARM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.9130577387047,39.1051682782457,30.9943494018688,34.1346115887574,38.7736674336609,33.3984630591195,21.7821520799662,18.3470692796543,15.5169875868678,11.6248159999293,14.3161459365436,11.3814924565498,12.6947444631195,10.4349146491192,15.8708814357783,10.6076357858912,12.9197578976947,11.2811932924075,12.216843045592,13.7812486574698,16.180009675258,17.0423595034246,11.997339961596,9.73397740160223,10.9595785604609,9.63911034441928,4.54758816004105,3.45742932557653,9.45938580289314,11.8504108518486
American Samoa,ASM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,-0.529101932547514,5.88738325544672,6.98537642051409,2.97554350653525,3.29752086069681,1.20271016576204,-2.96910023102237,5.25109660343067,8.36685996174384,9.25544257398474,9.49084094358033,10.12556053878,9.22740608920492,9.36234713964851,8.55672723088215,9.21909774792842,9.26602195010552,9.86245684817313,10.4751903640068,9.3672825164825,9.98619298893901,13.3653757553299,9.39508535335387,6.4153000432032,9.66489579255057,5.81513272286683,5.43329382307278,8.85744858139376,9.24335141112449,9.67014410302778,7.41717718893727,12.5264773362866,8.14993534346437,6.84159391303445,10.0980953388989,8.9650908443246,7.42507921733794,7.84312471568055,6.84865145111171,2.35704800577082,0.500681463519473,1.71819620277611,0.194074975349491
Australia,AUS,Real interest rate (%),FR.INR.RINR,,2.20692560793712,5.57982238394124,3.27642329508568,1.73296815504018,2.26055172547563,2.62118103356919,0.487603778344423,3.25731288042524,1.06790565029591,1.68731275314161,1.96215712359951,0.783718135364447,-1.50501371908559,-6.01710688667416,-5.33862624435686,-3.59867289714508,-1.3854596473304,1.05215865048983,0.451577604708986,-0.0339976164600898,2.10778189249583,1.41656486542371,2.05079757537049,3.37186563739584,7.39005352219289,7.93307034879721,7.52262378687854,6.44657903173002,6.61567133412913,9.67021678479781,10.0917039130982,8.97161508671271,8.47577209731875,7.9873226320194,8.02710491201081,6.83246607012631,5.81980195542724,5.4853969618227,6.06248171515198,5.03740890674535,2.1130750656611,3.42486719047131,3.52180969420429,3.69816487828225,3.30636818915485,2.37563825344262,3.0573409969477,4.14895231247303,1.0211173277058,6.05552716693849,1.44585192040902,5.07761464495177,6.35316102489454,4.4816194821113,6.23777334791279,6.1246067489538,1.53619552626779,3.32958805092112,1.57806683471944,,,,,
Austria,AUT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.017984953084,16.9546089878959,6.36757302213205,16.7690788657175,12.6244059486598,7.94230103797729,5.92029112464695,2.0090363747611,5.86921082704204,-1.20386432120298,-6.41437042746217,48.0000304161639,6.03749041929735,-4.50907168409924,15.0720534579315,17.7236083633115,19.446381043909,28.8887719339452,1.52395797913052,0.272137797609662,4.69218431360985,17.5417498953165,26.670417865412,-4.24617334716223,-16.5227722214354,25.6817085152421,16.3088883984831
Burundi,BDI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,-0.451262623705508,-11.2032255104271,-3.76686094686617,19.2292447866872,5.98831967000174,5.23492170067308,-4.4500633974039,6.59678082210115,16.9803375465518,15.9633910730591,8.22173811135184,-2.40262500458507,5.99714247122958,8.34847759522125,7.83342951356285,5.59112035574791,7.0908334336198,-0.727268467569445,,,3.54367365832104,0.245048215293023,-16.6791975356856,2.73290369055607,18.2520363062058,5.61440229863476,4.51452118989021,-0.333712699963746,13.8331873120086,7.91511084914588,-6.1948325422559,3.27455749868505,3.5541539819574,4.49248695285009,0.0226856189418669,6.6643715965697,9.84057048134806,-4.93706084178288,13.1373077044243,3.00359678295056,18.1576757604209,13.5659023913413,5.87779867369766,4.00087067362294,-5.54308023795669,0.320240045269942,
Belgium,BEL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59609815498897,2.58814561864919,4.34456297566924,-1.36233108333208,2.37742857428905,4.19549019062656,1.46803081711165,-2.46960852009267,3.83659295370063,5.59999179516954,4.26633438672066,4.58009973405583,7.32902771836839,6.05230816309777,7.11416977788601,3.55709341440007,4.55750151392328,,,
Burkina Faso,BFA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94407010035546,5.43552158446938,2.20437671844148,-3.8252486297663,2.51157897500392,1.28514116855307,-1.38852899021421,-0.74163972705308,7.57802019961703,5.99591815113421,7.54593907357938,2.62240552190937,5.02421161458112,5.62891377314416,6.14392061691887,0.0675375097350463,6.13021813204196,,,
Bangladesh,BGD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,33.7950583498398,13.8615622612811,-12.2692196680422,-2.09486764875437,-5.98813217866354,1.12798479578267,1.16377387594308,2.43947329373045,3.0208132121094,-6.21192691882258,4.37450569364977,3.35321768277506,6.83736162669411,6.0068883005094,7.8032155796392,11.7189873552169,11.050357128513,13.7409692629637,9.12576468652352,5.45528455877529,-5.16455193045819,8.8533210419986,7.8256481093584,8.97864305133972,8.99820323770434,9.25695571842855,8.38969936065385,5.88445428042499,5.5823556139964,5.76426911966502,5.46699381172678,5.7891114361705,4.66174257300645,6.14653833547134,4.73612357207222,5.06419768883617,5.343332661813,5.98869389920356,6.88586627746747,5.5126443190541,-13.6421356381787,4.27653989369391,3.63430365816719,5.68956371461066,4.2891862514626,3.07621573539091,1.9724805725071,0.629461237622801,2.77841343288586
Bulgaria,BGR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06847540328998,17.0524850686667,17.2611749587835,-23.9850693729826,139.963711232831,-69.106358986128,-14.8320472516921,9.85227625600933,3.69017836086008,4.70518374681431,5.16085377817845,6.21782216832489,3.11585389047119,1.93887023416208,2.00086233757088,-0.94880813349604,2.55123092492009,7.11672374989339,10.3015198003068,4.25643907043924,8.50741184499171,8.96500603938991,6.83027957436326,4.37223769664729,2.97072370186645,0.597670418468299,0.679071463804736,-0.652136208381639,-0.00422201169778151,-2.66479476559977,-10.5008398917712,-3.28394425778422,-1.7935504636749
Bahrain,BHR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8990788938976,6.79616154339312,5.67650698131262,4.26721428921831,3.41972663043074,11.4748691107096,15.8180446924414,14.2943018969934,3.15013971624476,10.4967021438002,12.0998245722299,11.1609435676703,20.2848647143456,8.84267997634557,-2.3789073277779,14.5455953860328,4.82736149717816,-0.283027999411548,-2.78109216290479,-5.19902968703039,-0.796746124416999,-0.156119504455016,-2.82101965375419,24.0619674381792,-4.2492460256505,-2.46162141459636,3.01266280675138,5.40813959591411,7.41558701492672,15.2531776895774,,,,,,,,,
"Bahamas, The",BHS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,6.94438712573368,7.63923723601807,7.09268100384856,0.525916092569516,0.751287390234778,-5.68308500706424,7.04469060143084,4.73974026328542,7.58791859967344,1.72652924907331,4.38524365032919,2.26450422140818,7.40576480245897,7.05883981138421,3.73669961161005,6.28283688115539,4.02073544267489,8.38172804156697,4.59138662110409,5.90021921872135,5.70956037432645,-38.3765361322397,3.59157439480759,1.35688264456125,5.03087234206615,5.62697758445409,1.96182798147075,4.789804496847,4.74826080657444,0.46228509526584,4.63343166601008,2.47895542968892,3.95255121214989,6.60483148728574,5.91578891584344,5.9723845342931,2.84704920069984,4.13146699124702,0.327489242701463,-0.448486327806091,3.16146256167639,2.86411996717976,3.65017041284553,-0.189161332496844,6.7297976353956,5.53842631434141,0.120443761596612,-2.2407872885972,3.95002563934325
Bosnia and Herzegovina,BIH,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32132479505087,9.32753985352751,7.94786452027533,3.22395325661375,0.198551998505278,0.918034767192961,-0.33261916852232,7.73269191530258,6.39214698937141,4.88042115218832,6.48156475489101,7.27647830310891,5.58529958909704,4.3635627641671,3.85348216290213,2.55542095414989,0.971534855990039,0.796048107146624,3.00786241997225,-1.67991069991249,-7.55577424769101,-2.9636115769335,4.29874693653036
Belarus,BLR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.2993914416123,-85.188327228589,-87.8528574125884,-63.8872583018819,5.60715845541985,-23.2156559963155,-28.0828260476665,-63.7610254888385,-41.2295491141448,-18.1401862305829,-5.52846900897761,-5.13471711659671,-4.7008627178147,-6.39967134312933,-1.72187169881343,-3.80756564054592,-10.4472953202356,2.21157573727593,-1.90734444454896,-33.4890247335404,-31.8132103199425,-1.75623802733879,0.464553787632912,1.77624138650763,5.59163351980401,0.95335574090433,-3.07064409470558,0.41108547969391,-2.54292951691091,-4.51680261378975,-1.88800246769209,1.77288530685339,1.12514415571695
Belize,BLZ,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,20.0880640299158,6.31368010372734,5.50666243769454,16.9737023651362,10.5917168132383,6.08761362941398,9.77935682979884,10.3344843641963,14.0757935720212,17.0174412696618,10.5184891703927,12.2605372091903,11.8622888027454,9.88771741840443,13.1917196295146,18.0871352424194,13.7274833397877,18.2316242068979,14.3534079144336,17.7160266858352,14.0450911715622,19.2429067573948,11.5524925753528,10.9234753987415,10.6447979595267,10.1410358847381,10.1686214087027,17.0294861954276,11.3789368830789,8.05091422499027,11.612928217756,9.46708890109324,9.60055451938552,10.6573200684059,7.58772232151047,6.24032619416386,9.03025245001887,9.19533743664265,9.44776634843508,7.75862589812764,1.18509513714019,1.8099744501983,2.28295650520934
Bermuda,BMU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3968389426823,18.9501337534501,21.2807435617097,21.9711391732628,19.9321704103354,28.5447785865967,44.4076299346458,44.1131558200012,35.5300943196563,39.7798687114478,41.9515996899941,30.2290511856081,32.1815221697081,27.9483957154259,17.8530979104933,17.3230579053423,10.6586077108856,6.02233190859781,10.0756689382674,-1.55933383251507,5.1106296595516,3.16372003955647,15.1460374289772,1.04104152877992,-3.21717815006065,3.7671913914041,4.7700291392592,7.49119854656299,13.3088029029642,9.43472495435635,1.93142092273534,4.83325951811922,9.15598626614117,9.6250969204591,3.90645447037414,2.51180760296509,9.19561260406766,
Brazil,BRA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.408844976505,77.6168379916468,67.0609170910912,48.5047281998625,45.6378187134024,48.3404374454115,46.4473988395831,43.7791527165785,44.6351688540945,41.2403264912279,35.0225154489571,35.3667577909041,34.7920096363809,29.1158055234376,32.8334594999313,26.5820905414987,18.4988444187897,22.403672429161,33.8323439696985,40.6983614262467,41.7138078889108,33.1023342487739,31.9030727578921,21.1971796724251,15.0108849870915,28.3960928177676,36.5544706219779,35.0941068020684
Barbados,BRB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,-0.661277888746701,3.2128984209042,5.79891095544836,6.00547835606624,6.80888621433219,4.39250628664073,1.31568766994702,6.50089220163312,2.89551144186508,7.41201552132615,7.5806136230842,11.181947903177,3.53751372823161,6.72488147800337,8.89347994923864,7.27686558493199,8.83542399760718,0.96293639583816,4.75174550002529,11.6646436288594,7.16631527704833,7.5238386178453,7.30263973499131,2.36722363995614,2.34273460354585,5.95150099200156,1.9759023490773,8.08039054901274,11.2395217720153,-8.54227671356864,4.85502857546722,9.81743837852751,5.79735009216712,8.37524470494686,8.72280922806023,9.10510165990616,4.53018439935132,4.64622236914642,5.77949882984232,2.79323419017551,5.5905647657326,7.33623872506533,,
Brunei Darussalam,BRN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8213573207005,-4.44344159867561,3.05077134409835,11.0211397630331,5.64302390949743,-0.761895167198378,-9.47465937231825,-12.4507598743873,-4.04236519521442,0.767082446717339,-9.0680032866926,34.8057896154348,0.495246705405427,-12.2155722960575,4.22815388944512,8.56533074365092,7.4841744380074,28.0537842265424,16.1504058119041,0.519012837102968,-3.40210003983005,9.13837622305791,18.3581441257778,-8.63105556015541,-15.081471623528,21.0518334075002,7.88087303110261
Bhutan,BTN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,7.18897917070202,7.3178057357332,4.39011352195664,7.97248680292129,7.29069384793529,13.7474442174078,0.0305555657188214,8.89335291823628,8.28079439788385,5.56145046368359,7.41504460555237,7.82073479574516,3.77606454777529,7.12532798815581,7.29550932422907,2.73953660813191,4.79124819646696,9.25846936869144,-0.452380923380808,9.98395912745635,9.78759245492118,11.158765783946,10.2103871479367,7.53273636326834,6.96680039207906,8.89481722872429,7.81013552474192,8.93079338586161,5.16003045810199,4.7022266677534,4.93682331091909,7.41622267650341,7.85338265465553,11.32262501107,9.70801781192437,9.48768641129794,12.7029437863627,10.5636718210355,8.27509066810173,5.92037924542768,7.75571252215728,7.56503855335086,6.84764427715047
Botswana,BWA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,-1.55665498820811,9.72190950408836,19.7818913104285,4.25720165427279,-2.96896350855332,-9.27115319577954,-2.68386492235018,-2.39060478371395,-12.1141666203795,-5.26368231794489,1.48163823677963,6.32797899577147,6.90244634765956,1.63797027106667,4.06788525261804,6.77649371172789,-1.38848072123473,8.53034220031414,3.34968985204017,0.473255874968735,1.14582523997667,6.86638447526455,14.8447010042164,12.7261593572254,5.15195653567252,0.230180568544681,10.7498451287237,9.60660136551935,6.55459217083593,-1.17567655612691,3.50357417255802,-1.46772900466193,7.75464917002038,8.52655756963352,-0.548849802703063,4.06794729905494,-4.1150214814034,9.78420818707251,6.43973183499581,5.85806997177268,1.31361187951696,-2.88937004470252,-7.40320077199018,4.91413861191005,3.39155531912815
Central African Republic,CAF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Real interest rate (%),FR.INR.RINR,,3.0843450222376,4.34158975820532,3.49157905976507,2.83781892505062,1.9231996559698,1.02848489181957,1.40016264175993,2.74014224728469,2.98735730799899,3.28933003961823,1.4749886666329,0.164379085881857,-2.07677440329278,-4.17020135180785,-1.42441455569436,1.15664704540647,1.6702642318292,2.67808349791615,2.56725857446043,3.81089129152246,7.59505414419961,6.41882678150679,5.04816263597074,8.22548419583877,7.01089326051884,7.16404910829966,4.51298752668348,6.02002601360052,8.2651667174085,10.3628057714141,6.67664065372475,5.92122339065012,4.58929911762106,5.34161489206246,6.24124775487183,4.31493792119552,3.77105924351859,6.79236179414377,4.42844747936203,2.77523978475621,4.17315129465872,2.91416358773256,1.39251006593115,0.715785255573854,1.26073562472091,3.16108200746548,2.71404282765552,0.704688615301303,4.83312174481191,-0.237699918888406,-0.236773145019819,1.76011030499221,1.23771666507039,1.03863897928326,3.6745334582912,1.96890522906262,0.125752246427379,,,,,,,
Central Europe and the Baltics,CEB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86552320649218,2.2828444468121,2.41305025481146,2.73934647538294,2.62294174433531,2.77842211187275,3.36510207237385,3.99644751609541,3.24890889407591,3.00636734422767,1.84900480189367,2.73966457945977,3.35750970986686,1.30116110583325,-0.381723877020374,1.95038923018577,1.66594698002375
Channel Islands,CHI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,-1.33419548149486,3.6835940801476,5.68936429730335,0.667334363847517,19.9835462816549,21.4726111035537,5.72133651895226,9.30522724160263,10.9266135744303,5.74606631824864,6.38855352301145,13.6749448750562,11.9419486824042,19.2406283229062,10.2119697755383,9.83487324650698,7.30156424345611,4.27461224715989,1.80102821487326,-1.7731953319735,-0.413027483047543,-3.87220104319714,3.40902444666731,12.9104702027249,3.54597211282265,-3.76879580145382,5.58745776572384,9.22337833888805,6.84632643687998,2.12102530964786,0.534100501816556,0.982913247780556,-0.262655305080155,2.54731216154018,,,,,,
China,CHN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,1.22905737660605,2.61760645395072,7.38029465203481,5.93152551218763,2.18728192930244,-2.06864620704208,3.09469930257532,2.68046318014202,-2.76690993093089,2.51581673063437,3.45382567040575,1.79286012956736,0.406518064125153,-3.65038040675863,-8.00770674360062,-1.38428669988859,3.35584231000161,6.86907697641839,7.27661176422659,7.15697314599555,3.67308868578273,3.55921916796861,4.6374989735253,2.59864630092319,-1.31805746144017,1.76511318953532,2.01937450123308,-0.411124456133464,-2.36108572327859,5.39639019800592,-1.04598657931298,-1.34800592549109,3.51038465814056,3.61884518177429,4.46024340812095,4.20696426973205,2.83073632160298,0.19585733630837,0.852537111572747,2.99509285161556,3.79985989492251,-0.118557234530241,2.36988583421333,4.88038486696444,5.09321925687914
Cote d'Ivoire,CIV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7639914532246,3.3318308916815,1.61328996306493,-0.368943717466794,3.72473413500344,3.54338989607392,-0.428915663171392,5.46535041919357,2.34335749341271,0.891700761118276,0.361232955701866,6.55213666931005,,,,,,,,
Cameroon,CMR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2173325347582,22.2243516858107,18.8343422729703,24.6947702661556,29.5828258183126,26.3303502340471,21.2447386375437,16.1472335873514,17.5247381603604,20.7667503445374,14.0840565223739,-15.6902472359568,-4.77125575315867,19.6802003655526,21.2286960401468,7.22788278137761,,,
"Congo, Rep.",COG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55562592599622,13.8660467963758,11.1902745135044,14.200659143318,-5.09823082426389,15.2865727604604,11.4580593648604,8.35840500088508,14.5466691674368,19.5413245364866,20.9582073139305,14.4388808974328,23.3781484613501,14.9195709000875,-11.1379559172363,13.3324808386691,9.77520490088859,7.8237979823311,7.27050966540787,9.36261382648698,6.69729596912683,9.6764443793598,8.8210169746595,8.59454735032097,5.372224026773,4.54296484518748,8.6553509490245,8.90797440939295,8.44294935427854,8.78547373442536,9.03209505658267,8.13449112902337,7.15306948512793,7.46754725652064,8.24660761524365,1.42458739392359,0.767867659467483,13.1631262773687,10.0191642080834
Comoros,COM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42387794257263,17.2284160944343,3.10228896941749,7.51588248556845,6.3946220005865,7.36218094566545,10.6504754433318,7.16630934045214,6.7169660502541,7.13147593114977,12.8615786770589,9.75099102514079,9.03036299110699,9.20226576153799,13.2346692841299,11.5048844819858,12.0084648039193,8.06887622260104,11.9444904206388,8.94488962055854,7.98328228035751,11.8942103081911,8.21232970969656,0.405376213329547,,
Cabo Verde,CPV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89105743176703,-6.76180795891154,6.05158980004726,8.84912547330299,10.3179610273503,6.87490642561735,9.16067795348874,8.96757242034717,11.005116840355,8.64532549341058,7.79575933316796,8.08633611959854,7.14695807792302,8.38767999601856,7.79979465519868,6.18588126163845,1.3997416223389,3.29712450166861,5.96549795420791
Costa Rica,CRI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,-32.1286215774237,-4.40660921000652,1.11872763178115,0.30814330363431,3.17598100830843,12.4191081334117,8.287714673511,12.079002351642,11.8169670955523,-15.7177378751171,7.29312940207413,17.7345585163072,15.0041362215478,12.7509362918451,9.73199502613653,6.79872778710862,9.41156716639108,13.2465087318144,14.1690224973679,12.8615666783734,15.1473285653938,13.4978168189888,8.88855321492114,10.3018894809182,8.14628403095136,2.06443515621091,3.95222095886411,9.1357163385297,9.81159317796847,11.0452738918322,12.8696643525111,10.1329957035666,8.18791760972652,9.88706328352355,9.49388346029859,8.26983032853281,8.73920721901713,6.02471556827477,5.82052018314343,3.0653070934028,1.01661806527497,9.19254167549845,7.28433911177351
Caribbean small states,CSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
